anio,reg,satisfaccion,anomalia
2023,La Rioja,6.0,0
2019,Almería,6.0,0
2021,Girona,1.0,0
2025,Santa Cruz de Tenerife,,0
2019,Cáceres,3.0,0
2021,Ávila,5.0,0
2025,Lleida,1.0,0
2022,Zaragoza,,0
2025,Navarra,6.0,0
2023,Girona,5.0,0
2024,Madrid,10.0,0
2020,Santa Cruz de Tenerife,4.0,0
2020,Orense,10.0,0
2020,Islas Baleares,2.0,0
2019,La Rioja,5.0,0
2019,Toledo,6.0,0
2026,Orense,2.0,0
2022,Navarra,1.0,0
2024,Cantabria,5.0,0
2019,Lugo,8.0,0
2023,Zaragoza,,0
2021,Lleida,,0
2024,Tarragona,6.0,0
2025,Guipúzcoa,10.0,0
2024,La Rioja,6.0,0
2023,Valencia,3.0,0
2022,Cáceres,6.0,0
2023,La Rioja,10.0,0
2020,Lugo,2.0,0
2023,Ávila,,0
2019,Salamanca,10.0,0
2022,Valladolid,7.0,0
2024,Almería,9.0,0
2021,Zaragoza,5.0,0
2023,Álava,6.0,0
2026,Las Palmas,,0
2021,Barcelona,5.0,0
2023,Cuenca,10.0,0
2024,Ciudad Real,7.0,0
2025,Cádiz,3.0,0
2019,Soria,6.0,0
2019,Segovia,5.0,0
2019,Madrid,6.0,0
2020,Badajoz,4.0,0
2020,Salamanca,,0
2024,Lleida,4.0,0
2023,Asturias,6.0,0
2026,Navarra,6.0,0
2022,Ciudad Real,4.0,0
2020,Tarragona,,0
2025,Málaga,,0
2024,Lugo,3.0,0
2024,Ávila,,0
2019,Lugo,,0
2025,Álava,5.0,0
2020,Sevilla,8.0,0
2019,Badajoz,10.0,0
2023,Madrid,,0
2020,Cádiz,2.0,0
2025,Ciudad Real,6.0,0
2020,La Rioja,4.0,0
2023,Santa Cruz de Tenerife,2.0,0
2026,Almería,8.0,0
2022,Castellón,4.0,0
2026,Álava,,0
2022,León,1.0,0
2026,Ávila,9.0,0
2025,Sevilla,9.0,0
2019,Toledo,,0
2020,Lleida,,0
2022,Zamora,4.0,0
2021,Ávila,6.0,0
2026,La Rioja,4.0,0
2020,Lleida,,0
2021,Ciudad Real,,0
2025,Lleida,10.0,0
2024,Burgos,2.0,0
2019,Zaragoza,1.0,0
2023,Melilla,9.0,0
2025,Las Palmas,7.0,0
2021,Cantabria,2.0,0
2022,Lleida,4.0,0
2025,León,9.0,0
2020,Córdoba,6.0,0
2019,Santa Cruz de Tenerife,,0
2021,Castellón,7.0,0
2019,Lugo,1.0,0
2025,Girona,5.0,0
2023,León,7.0,0
2020,Zamora,4.0,0
2021,Melilla,5.0,0
2022,Álava,,0
2022,Valladolid,10.0,0
2021,Ceuta,4.0,0
2025,Melilla,,0
2024,Asturias,10.0,0
2022,Castellón,1.0,0
2023,Santa Cruz de Tenerife,9.0,0
2022,Madrid,1.0,0
2022,Salamanca,7.0,0
2023,Huelva,,0
2021,La Coruña,9.0,0
2025,Navarra,6.0,0
2023,Lugo,8.0,0
2026,Teruel,10.0,0
2025,Álava,9.0,0
2019,Álava,4.0,0
2019,Sevilla,8.0,0
2022,La Coruña,3.0,0
2021,Barcelona,10.0,0
2024,Valladolid,2.0,0
2024,Cáceres,,0
2022,León,10.0,0
2022,Almería,3.0,0
2024,Tarragona,1.0,0
2022,Zamora,3.0,0
2022,Vizcaya,,0
2023,La Rioja,9.0,0
2020,Granada,5.0,0
2023,Málaga,5.0,0
2024,Girona,3.0,0
2024,Asturias,2.0,0
2023,La Rioja,6.0,0
2025,Teruel,4.0,0
2019,Granada,,0
2020,Murcia,4.0,0
2026,Sevilla,10.0,0
2022,Valladolid,,0
2022,Álava,2.0,0
2019,Vizcaya,,0
2025,León,8.0,0
2019,Córdoba,8.0,0
2020,Badajoz,4.0,0
2024,Burgos,10.0,0
2023,Castellón,10.0,0
2020,Ciudad Real,7.0,0
2025,Valladolid,6.0,0
2021,Vizcaya,8.0,0
2020,Granada,9.0,0
2025,Burgos,5.0,0
2024,Ceuta,5.0,0
2023,Huelva,6.0,0
2019,Burgos,6.0,0
2019,Zamora,3.0,0
2022,Santa Cruz de Tenerife,,0
2022,Alicante,,0
2019,Salamanca,9.0,0
2025,Pontevedra,7.0,0
2024,Burgos,,0
2021,Zamora,10.0,0
2023,Islas Baleares,4.0,0
2026,Castellón,9.0,0
2022,Cuenca,4.0,0
2021,Las Palmas,,0
2023,Málaga,8.0,0
2021,Lugo,6.0,0
2022,Sevilla,1.0,0
2024,Alicante,,0
2024,La Rioja,7.0,0
2024,Málaga,,0
2024,Alicante,4.0,0
2021,Cáceres,1.0,0
2023,Segovia,1.0,0
2020,Madrid,4.0,0
2019,Badajoz,4.0,0
2023,Granada,1.0,0
2020,Toledo,3.0,0
2023,Zaragoza,,0
2024,La Rioja,10.0,0
2020,Ceuta,7.0,0
2024,Melilla,9.0,0
2023,Orense,5.0,0
2024,Cantabria,4.0,0
2022,Girona,1.0,0
2025,Barcelona,8.0,0
2024,Álava,5.0,0
2022,Málaga,9.0,0
2019,Lleida,8.0,0
2020,Segovia,6.0,0
2023,Asturias,,0
2023,Valladolid,9.0,0
2022,Las Palmas,9.0,0
2019,Palencia,5.0,0
2023,Guadalajara,,0
2026,Guipúzcoa,2.0,0
2022,Málaga,,0
2020,Málaga,,0
2026,Álava,6.0,0
2019,Segovia,9.0,0
2025,Ceuta,9.0,0
2024,Navarra,8.0,0
2023,Badajoz,4.0,0
2019,Ávila,3.0,0
2021,Castellón,,0
2023,Huesca,8.0,0
2022,Navarra,1.0,0
2020,Asturias,8.0,0
2020,Málaga,6.0,0
2021,Valencia,5.0,0
2022,Barcelona,4.0,0
2023,León,5.0,0
2019,Alicante,6.0,0
2025,Lleida,8.0,0
2020,Ciudad Real,,0
2025,Lugo,1.0,0
2022,Cantabria,1.0,0
2022,Valencia,9.0,0
2026,Orense,,0
2024,Palencia,,0
2024,Las Palmas,2.0,0
2025,Tarragona,9.0,0
2020,Ciudad Real,4.0,0
2025,León,8.0,0
2023,Islas Baleares,8.0,0
2025,León,1.0,0
2020,Orense,6.0,0
2022,Ceuta,7.0,0
2022,Girona,,0
2023,Lleida,,0
2022,Huelva,,0
2020,Girona,3.0,0
2019,Sevilla,,0
2020,Zamora,7.0,0
2024,Tarragona,6.0,0
2022,Jaén,,0
2025,Las Palmas,9.0,0
2023,Santa Cruz de Tenerife,4.0,0
2019,Lugo,8.0,0
2019,Murcia,,0
2023,Sevilla,,0
2023,Asturias,10.0,0
2022,Islas Baleares,8.0,0
2022,Tarragona,,0
2025,Sevilla,1.0,0
2022,Valladolid,7.0,0
2023,Islas Baleares,9.0,0
2023,Guipúzcoa,,0
2024,Valladolid,4.0,0
2023,La Coruña,2.0,0
2019,Murcia,8.0,0
2025,Albacete,9.0,0
2019,Valencia,,0
2022,Málaga,6.0,0
2022,Orense,,0
2019,Girona,,0
2020,Teruel,2.0,0
2019,Ceuta,3.0,0
2022,Cádiz,,0
2019,Lleida,6.0,0
2024,Teruel,10.0,0
2024,Tarragona,8.0,0
2022,Zaragoza,8.0,0
2024,Granada,,0
2020,Segovia,,0
2021,Barcelona,6.0,0
2024,Ceuta,7.0,0
2026,Cáceres,1.0,0
2025,Álava,,0
2019,Cuenca,4.0,0
2023,Sevilla,8.0,0
2019,Girona,2.0,0
2019,Ciudad Real,1.0,0
2023,Pontevedra,4.0,0
2024,Lugo,3.0,0
2019,Navarra,3.0,0
2025,Girona,1.0,0
2023,Alicante,4.0,0
2019,Ávila,5.0,0
2023,Castellón,,0
2022,Girona,6.0,0
2020,Guadalajara,5.0,0
2024,Badajoz,,0
2021,Orense,,0
2019,Cuenca,,0
2024,Teruel,,0
2024,Burgos,9.0,0
2024,Castellón,,0
2023,Girona,7.0,0
2024,Burgos,4.0,0
2025,Alicante,8.0,0
2022,Navarra,7.0,0
2024,Álava,4.0,0
2021,Melilla,9.0,0
2020,Ceuta,9.0,0
2020,Teruel,,0
2025,Salamanca,5.0,0
2021,Huelva,,0
2022,La Rioja,9.0,0
2021,Teruel,,0
2020,Cantabria,6.0,0
2021,Cádiz,10.0,0
2021,Madrid,4.0,0
2026,Córdoba,5.0,0
2022,Asturias,1.0,0
2025,Zamora,8.0,0
2020,Teruel,4.0,0
2026,Lleida,5.0,0
2020,Sevilla,2.0,0
2019,Islas Baleares,,0
2020,Huesca,9.0,0
2020,Murcia,8.0,0
2019,Asturias,5.0,0
2021,Santa Cruz de Tenerife,2.0,0
2025,Lleida,2.0,0
2020,Álava,9.0,0
2025,Salamanca,2.0,0
2025,Santa Cruz de Tenerife,1.0,0
2021,Orense,5.0,0
2025,Zaragoza,1.0,0
2024,Valladolid,7.0,0
2026,Palencia,5.0,0
2025,Sevilla,6.0,0
2020,Huesca,6.0,0
2024,Madrid,7.0,0
2020,Ceuta,9.0,0
2022,Santa Cruz de Tenerife,2.0,0
2024,Santa Cruz de Tenerife,9.0,0
2025,Ciudad Real,,0
2023,Lleida,5.0,0
2019,Toledo,7.0,0
2021,Las Palmas,7.0,0
2021,Lleida,,0
2021,Jaén,8.0,0
2024,Málaga,,0
2023,Zaragoza,,0
2020,Cáceres,10.0,0
2025,Burgos,6.0,0
2019,Almería,1.0,0
2024,Soria,10.0,0
2023,Burgos,7.0,0
2021,Ciudad Real,6.0,0
2023,Orense,10.0,0
2019,Lleida,,0
2021,Alicante,,0
2025,Cáceres,6.0,0
2020,Huelva,6.0,0
2022,Barcelona,6.0,0
2019,Huesca,,0
2024,Lleida,2.0,0
2020,Segovia,6.0,0
2020,Melilla,,0
2021,León,6.0,0
2020,Granada,9.0,0
2020,Ceuta,5.0,0
2025,Burgos,10.0,0
2025,Albacete,1.0,0
2024,Burgos,9.0,0
2021,Cuenca,8.0,0
2021,Santa Cruz de Tenerife,9.0,0
2024,Córdoba,,0
2019,Murcia,8.0,0
2023,Almería,1.0,0
2023,Guadalajara,2.0,0
2025,Las Palmas,10.0,0
2025,Islas Baleares,5.0,0
2025,Sevilla,,0
2025,Jaén,4.0,0
2025,Orense,10.0,0
2021,Cuenca,5.0,0
2019,Ciudad Real,10.0,0
2020,Castellón,8.0,0
2023,Las Palmas,5.0,0
2019,Huelva,,0
2026,Cantabria,5.0,0
2021,Toledo,6.0,0
2019,Las Palmas,7.0,0
2022,Madrid,3.0,0
2020,Segovia,7.0,0
2023,Granada,8.0,0
2021,Jaén,1.0,0
2022,Barcelona,4.0,0
2024,Salamanca,6.0,0
2024,Las Palmas,,0
2024,Zaragoza,10.0,0
2020,Huelva,5.0,0
2021,Santa Cruz de Tenerife,,0
2023,Castellón,5.0,0
2024,Ávila,4.0,0
2021,Salamanca,,0
2020,Lleida,5.0,0
2026,Sevilla,3.0,0
2024,Melilla,2.0,0
2025,Murcia,3.0,0
2025,Jaén,5.0,0
2025,Huelva,6.0,0
2023,Salamanca,10.0,0
2023,Lleida,3.0,0
2020,Tarragona,9.0,0
2021,Burgos,,0
2025,Vizcaya,8.0,0
2023,Sevilla,10.0,0
2020,Vizcaya,1.0,0
2022,Lleida,3.0,0
2020,Zaragoza,2.0,0
2023,Cantabria,,0
2022,Albacete,10.0,0
2021,Tarragona,5.0,0
2022,Jaén,8.0,0
2022,Toledo,10.0,0
2019,Pontevedra,6.0,0
2025,Álava,5.0,0
2021,Albacete,2.0,0
2025,Santa Cruz de Tenerife,6.0,0
2024,Soria,6.0,0
2024,Zaragoza,1.0,0
2026,Burgos,3.0,0
2023,Almería,10.0,0
2023,Granada,9.0,0
2022,Segovia,6.0,0
2019,Córdoba,5.0,0
2019,Guadalajara,3.0,0
2026,Barcelona,9.0,0
2020,Castellón,3.0,0
2023,Cuenca,10.0,0
2025,Castellón,5.0,0
2024,Las Palmas,10.0,0
2022,Melilla,6.0,0
2019,Granada,4.0,0
2022,Córdoba,,0
2023,Santa Cruz de Tenerife,2.0,0
2024,Madrid,7.0,0
2025,Jaén,6.0,0
2019,Cádiz,9.0,0
2023,Ceuta,3.0,0
2021,Castellón,5.0,0
2021,La Coruña,,0
2020,Teruel,8.0,0
2024,Cantabria,3.0,0
2026,Girona,7.0,0
2025,Asturias,2.0,0
2023,Valencia,2.0,0
2023,Cantabria,6.0,0
2019,Murcia,8.0,0
2024,Zaragoza,7.0,0
2021,Cádiz,5.0,0
2023,Cuenca,10.0,0
2021,Cáceres,8.0,0
2022,Castellón,,0
2025,Zamora,10.0,0
2019,Burgos,1.0,0
2019,Ávila,2.0,0
2020,Alicante,4.0,0
2023,Valladolid,8.0,0
2020,Guadalajara,9.0,0
2021,Almería,,0
2024,La Rioja,,0
2025,Álava,3.0,0
2025,Álava,3.0,0
2021,Salamanca,6.0,0
2022,Valencia,9.0,0
2024,Albacete,10.0,0
2019,Almería,10.0,0
2022,Valencia,3.0,0
2023,Cantabria,8.0,0
2023,Guadalajara,,0
2020,Almería,4.0,0
2025,Badajoz,9.0,0
2023,Valencia,6.0,0
2024,Pontevedra,10.0,0
2021,Huelva,9.0,0
2021,Zamora,10.0,0
2023,Palencia,6.0,0
2023,Vizcaya,2.0,0
2023,Castellón,8.0,0
2026,Ávila,1.0,0
2019,La Rioja,2.0,0
2021,Toledo,5.0,0
2021,Córdoba,5.0,0
2023,Navarra,7.0,0
2021,Málaga,6.0,0
2022,Lugo,9.0,0
2019,Las Palmas,6.0,0
2025,Huesca,5.0,0
2025,Cádiz,,0
2021,Guipúzcoa,2.0,0
2025,Las Palmas,,0
2019,Navarra,1.0,0
2022,Albacete,8.0,0
2019,Tarragona,4.0,0
2025,Granada,9.0,0
2024,Málaga,,0
2022,Zamora,,0
2025,Jaén,9.0,0
2020,Vizcaya,1.0,0
2020,Girona,,0
2020,Álava,4.0,0
2020,Cantabria,,0
2022,Ciudad Real,6.0,0
2020,Lleida,,0
2020,Huelva,3.0,0
2021,Soria,,0
2021,Navarra,,0
2024,Madrid,7.0,0
2020,Albacete,10.0,0
2019,Madrid,4.0,0
2022,Madrid,2.0,0
2025,Segovia,3.0,0
2021,Islas Baleares,,0
2024,Islas Baleares,10.0,0
2025,Soria,7.0,0
2022,Zamora,4.0,0
2024,La Coruña,3.0,0
2022,Lleida,4.0,0
2019,Córdoba,,0
2022,Ceuta,,0
2019,Segovia,9.0,0
2019,Álava,10.0,0
2024,Jaén,7.0,0
2023,Santa Cruz de Tenerife,9.0,0
2024,Cuenca,3.0,0
2022,Cáceres,3.0,0
2019,La Rioja,2.0,0
2026,Lleida,1.0,0
2025,Murcia,4.0,0
2024,Valencia,,0
2019,Salamanca,5.0,0
2024,Teruel,4.0,0
2019,Badajoz,3.0,0
2019,Orense,10.0,0
2021,León,6.0,0
2025,Badajoz,4.0,0
2024,Ciudad Real,9.0,0
2025,Zamora,,0
2025,Guadalajara,5.0,0
2020,Cantabria,,0
2024,Alicante,10.0,0
2024,Sevilla,5.0,0
2020,Almería,9.0,0
2021,Murcia,9.0,0
2019,Segovia,6.0,0
2019,Huesca,2.0,0
2019,Álava,5.0,0
2019,Granada,4.0,0
2024,Guadalajara,,0
2020,Castellón,4.0,0
2023,Santa Cruz de Tenerife,10.0,0
2020,Santa Cruz de Tenerife,5.0,0
2020,Cuenca,,0
2024,Vizcaya,9.0,0
2020,Toledo,4.0,0
2022,Salamanca,2.0,0
2020,Santa Cruz de Tenerife,9.0,0
2023,Soria,8.0,0
2019,Asturias,,0
2025,Murcia,10.0,0
2025,Málaga,6.0,0
2024,Huelva,,0
2019,Lleida,7.0,0
2023,La Coruña,8.0,0
2019,Córdoba,3.0,0
2023,Ciudad Real,10.0,0
2022,Navarra,9.0,0
2019,Lleida,5.0,0
2024,Lugo,2.0,0
2023,Cádiz,9.0,0
2026,Sevilla,3.0,0
2021,Cantabria,,0
2019,Segovia,,0
2026,Sevilla,,0
2023,Murcia,8.0,0
2024,Ceuta,10.0,0
2024,Valencia,8.0,0
2024,La Rioja,4.0,0
2020,Lugo,2.0,0
2020,Girona,9.0,0
2025,Toledo,2.0,0
2023,Santa Cruz de Tenerife,10.0,0
2022,Soria,7.0,0
2021,Teruel,10.0,0
2026,Málaga,10.0,0
2021,La Coruña,10.0,0
2024,Lleida,8.0,0
2022,Burgos,7.0,0
2025,Cuenca,5.0,0
2026,La Rioja,1.0,0
2025,Girona,1.0,0
2026,Ciudad Real,6.0,0
2023,Albacete,,0
2019,Lleida,,0
2022,Islas Baleares,10.0,0
2023,Santa Cruz de Tenerife,9.0,0
2020,Tarragona,9.0,0
2025,Guipúzcoa,9.0,0
2022,Cuenca,4.0,0
2022,Cáceres,2.0,0
2023,Orense,,0
2026,Navarra,7.0,0
2023,León,6.0,0
2025,Navarra,7.0,0
2021,Pontevedra,6.0,0
2020,Teruel,6.0,0
2020,Soria,9.0,0
2019,Cuenca,,0
2025,Valencia,10.0,0
2020,Las Palmas,2.0,0
2025,Soria,2.0,0
2019,Málaga,2.0,0
2023,Asturias,6.0,0
2022,Ceuta,10.0,0
2020,Álava,8.0,0
2022,Girona,,0
2024,Ávila,1.0,0
2024,Orense,10.0,0
2024,Córdoba,10.0,0
2024,Huesca,5.0,0
2024,Teruel,2.0,0
2019,Navarra,1.0,0
2023,Pontevedra,6.0,0
2025,Navarra,9.0,0
2021,Lleida,9.0,0
2025,Teruel,4.0,0
2021,León,5.0,0
2023,Lugo,,0
2024,Guadalajara,8.0,0
2025,Burgos,3.0,0
2022,Córdoba,4.0,0
2023,Albacete,1.0,0
2022,Cáceres,8.0,0
2020,Santa Cruz de Tenerife,4.0,0
2020,Cuenca,10.0,0
2023,Salamanca,2.0,0
2022,Ciudad Real,4.0,0
2023,Las Palmas,9.0,0
2020,Huesca,,0
2026,Lleida,1.0,0
2020,Lugo,4.0,0
2019,Albacete,9.0,0
2022,Jaén,4.0,0
2021,Cuenca,2.0,0
2021,La Coruña,5.0,0
2020,Badajoz,9.0,0
2024,La Coruña,1.0,0
2025,Huesca,,0
2021,León,,0
2019,Burgos,10.0,0
2024,Lleida,10.0,0
2022,Santa Cruz de Tenerife,1.0,0
2024,Valladolid,,0
2021,Valladolid,3.0,0
2019,Vizcaya,,0
2024,Toledo,10.0,0
2021,Cantabria,7.0,0
2025,Orense,6.0,0
2021,Toledo,1.0,0
2021,Alicante,3.0,0
2019,Toledo,6.0,0
2019,Santa Cruz de Tenerife,6.0,0
2025,Jaén,9.0,0
2023,Valencia,4.0,0
2023,Almería,4.0,0
2020,Burgos,9.0,0
2023,Tarragona,3.0,0
2021,Burgos,,0
2022,Madrid,10.0,0
2020,Las Palmas,3.0,0
2025,Palencia,7.0,0
2024,Barcelona,3.0,0
2019,Jaén,5.0,0
2024,Valencia,,0
2020,Madrid,2.0,0
2024,Badajoz,,0
2020,Ceuta,5.0,0
2023,Santa Cruz de Tenerife,3.0,0
2019,Valencia,10.0,0
2020,Guipúzcoa,5.0,0
2023,Alicante,,0
2022,Badajoz,,0
2023,Sevilla,8.0,0
2024,Palencia,2.0,0
2025,Castellón,,0
2019,Madrid,1.0,0
2025,Girona,3.0,0
2026,Zamora,4.0,0
2022,Sevilla,4.0,0
2022,Lleida,3.0,0
2024,Zaragoza,,0
2022,Teruel,10.0,0
2023,Burgos,3.0,0
2021,Huesca,5.0,0
2022,Las Palmas,6.0,0
2019,Huelva,,0
2023,Alicante,10.0,0
2023,Álava,,0
2025,Córdoba,9.0,0
2020,Palencia,1.0,0
2019,Lleida,7.0,0
2020,Albacete,,0
2020,Burgos,5.0,0
2022,Islas Baleares,4.0,0
2019,Valencia,3.0,0
2024,Burgos,7.0,0
2023,Las Palmas,4.0,0
2024,Valladolid,3.0,0
2022,La Rioja,5.0,0
2025,Sevilla,,0
2025,La Rioja,7.0,0
2019,Zamora,,0
2021,La Coruña,10.0,0
2025,Ceuta,6.0,0
2025,Segovia,9.0,0
2021,Huesca,6.0,0
2024,Zaragoza,,0
2019,Pontevedra,,0
2026,Ciudad Real,1.0,0
2023,Soria,9.0,0
2025,Melilla,3.0,0
2020,Huelva,4.0,0
2022,Albacete,4.0,0
2026,Almería,,0
2024,Barcelona,1.0,0
2020,Lugo,5.0,0
2026,Huelva,2.0,0
2022,Cantabria,5.0,0
2022,Valencia,3.0,0
2021,Melilla,4.0,0
2020,Albacete,7.0,0
2019,Álava,,0
2020,Navarra,5.0,0
2026,Girona,,0
2024,Cuenca,,0
2025,Jaén,7.0,0
2022,Cantabria,9.0,0
2025,Melilla,2.0,0
2021,Lleida,,0
2025,Barcelona,2.0,0
2023,Teruel,7.0,0
2022,Castellón,,0
2022,Lleida,4.0,0
2023,La Rioja,5.0,0
2024,Orense,,0
2019,Cádiz,,0
2025,Asturias,,0
2020,Melilla,,0
2026,Cuenca,1.0,0
2021,Valencia,,0
2025,La Coruña,1.0,0
2020,Jaén,6.0,0
2024,Cuenca,10.0,0
2024,León,1.0,0
2022,Toledo,8.0,0
2020,Palencia,3.0,0
2025,Málaga,2.0,0
2022,Sevilla,3.0,0
2021,Salamanca,,0
2024,Valencia,4.0,0
2021,Cuenca,6.0,0
2019,Palencia,2.0,0
2024,Soria,8.0,0
2022,Las Palmas,2.0,0
2020,Ávila,4.0,0
2019,Cantabria,1.0,0
2019,Guadalajara,6.0,0
2026,Sevilla,9.0,0
2026,Valencia,4.0,0
2020,Castellón,6.0,0
2025,Madrid,4.0,0
2019,La Coruña,,0
2019,Cuenca,3.0,0
2020,Albacete,5.0,0
2020,Asturias,5.0,0
2021,Cantabria,1.0,0
2026,Navarra,10.0,0
2023,Sevilla,2.0,0
2026,Navarra,10.0,0
2019,Granada,10.0,0
2025,Tarragona,4.0,0
2022,Granada,,0
2021,Asturias,5.0,0
2020,Santa Cruz de Tenerife,5.0,0
2022,Granada,3.0,0
2023,Zamora,5.0,0
2024,Lleida,6.0,0
2024,Guadalajara,1.0,0
2019,Granada,8.0,0
2020,Córdoba,1.0,0
2022,Girona,,0
2023,Cádiz,,0
2025,Cantabria,5.0,0
2019,La Rioja,,0
2020,Vizcaya,7.0,0
2026,Segovia,6.0,0
2019,Tarragona,2.0,0
2021,Cáceres,,0
2026,Álava,10.0,0
2021,Segovia,1.0,0
2020,Jaén,5.0,0
2019,León,9.0,0
2019,Lleida,4.0,0
2020,La Rioja,,0
2020,Asturias,3.0,0
2022,Navarra,,0
2024,Zaragoza,9.0,0
2022,Burgos,5.0,0
2020,Albacete,2.0,0
2024,Salamanca,7.0,0
2024,Navarra,6.0,0
2024,Huesca,10.0,0
2021,Barcelona,,0
2023,La Coruña,,0
2022,León,4.0,0
2023,Castellón,,0
2024,Cantabria,8.0,0
2025,Málaga,7.0,0
2020,Guadalajara,,0
2023,Huelva,,0
2021,Islas Baleares,7.0,0
2022,Murcia,4.0,0
2022,La Coruña,,0
2022,Sevilla,2.0,0
2020,Lugo,3.0,0
2025,Zaragoza,8.0,0
2025,Salamanca,7.0,0
2020,León,4.0,0
2023,Pontevedra,6.0,0
2021,Granada,6.0,0
2019,Burgos,5.0,0
2023,Salamanca,,0
2024,Toledo,6.0,0
2019,Castellón,3.0,0
2020,Cuenca,6.0,0
2019,Girona,5.0,0
2026,Navarra,9.0,0
2023,Salamanca,8.0,0
2022,León,2.0,0
2020,Santa Cruz de Tenerife,,0
2021,Madrid,1.0,0
2024,Córdoba,,0
2022,Cuenca,7.0,0
2023,Lleida,,0
2020,Granada,5.0,0
2024,Cuenca,6.0,0
2025,Zaragoza,1.0,0
2019,Albacete,,0
2021,Álava,10.0,0
2024,La Coruña,6.0,0
2025,Toledo,2.0,0
2019,Toledo,9.0,0
2019,Asturias,,0
2024,Almería,,0
2023,La Rioja,8.0,0
2020,Granada,3.0,0
2024,Cantabria,3.0,0
2022,Sevilla,8.0,0
2025,Granada,7.0,0
2026,Orense,,0
2024,Burgos,9.0,0
2022,Santa Cruz de Tenerife,3.0,0
2023,Toledo,1.0,0
2024,Zamora,,0
2026,Lleida,4.0,0
2025,Palencia,6.0,0
2020,Cáceres,8.0,0
2022,Teruel,2.0,0
2025,Granada,3.0,0
2022,La Coruña,6.0,0
2019,Las Palmas,1.0,0
2019,La Rioja,3.0,0
2023,Valladolid,4.0,0
2025,Guadalajara,4.0,0
2024,Badajoz,7.0,0
2023,Guadalajara,2.0,0
2023,Tarragona,3.0,0
2020,Vizcaya,4.0,0
2019,Zamora,6.0,0
2021,Las Palmas,4.0,0
2022,Ávila,10.0,0
2023,Guipúzcoa,5.0,0
2025,Ceuta,3.0,0
2021,Asturias,4.0,0
2019,Cádiz,,0
2021,Alicante,3.0,0
2025,Asturias,,0
2021,Girona,10.0,0
2022,Navarra,,0
2023,Ávila,7.0,0
2020,Islas Baleares,,0
2020,Lleida,10.0,0
2022,Navarra,9.0,0
2019,Ceuta,10.0,0
2021,La Rioja,6.0,0
2024,Murcia,6.0,0
2022,Guipúzcoa,7.0,0
2019,Palencia,9.0,0
2024,Santa Cruz de Tenerife,2.0,0
2022,Cáceres,4.0,0
2022,Vizcaya,3.0,0
2024,Pontevedra,7.0,0
2022,Lugo,4.0,0
2024,Burgos,9.0,0
2025,Las Palmas,,0
2021,Granada,10.0,0
2019,La Rioja,,0
2026,Almería,6.0,0
2023,Almería,2.0,0
2020,Valencia,9.0,0
2022,Orense,10.0,0
2020,Madrid,,0
2024,Lugo,5.0,0
2026,Lugo,5.0,0
2023,Málaga,3.0,0
2020,Vizcaya,5.0,0
2021,Córdoba,,0
2019,Córdoba,3.0,0
2019,Girona,2.0,0
2021,Sevilla,,0
2025,Granada,8.0,0
2020,Albacete,3.0,0
2023,La Rioja,3.0,0
2025,Castellón,1.0,0
2024,Asturias,7.0,0
2022,Cádiz,9.0,0
2023,Cuenca,,0
2022,Córdoba,4.0,0
2019,Orense,10.0,0
2026,Cuenca,2.0,0
2025,Jaén,,0
2025,Melilla,8.0,0
2025,Cádiz,10.0,0
2024,Zamora,,0
2021,Valladolid,5.0,0
2021,Lleida,6.0,0
2023,Lugo,4.0,0
2022,Asturias,4.0,0
2020,Valencia,10.0,0
2022,Albacete,7.0,0
2024,Girona,8.0,0
2020,Zaragoza,3.0,0
2025,Tarragona,7.0,0
2022,Valladolid,8.0,0
2021,Castellón,,0
2026,Barcelona,9.0,0
2025,Melilla,2.0,0
2024,Jaén,1.0,0
2023,Valencia,10.0,0
2020,Lleida,10.0,0
2026,Cantabria,2.0,0
2020,Álava,6.0,0
2022,Valladolid,3.0,0
2021,Granada,6.0,0
2023,Palencia,1.0,0
2022,León,10.0,0
2022,Albacete,,0
2024,Albacete,,0
2019,Guipúzcoa,6.0,0
2022,Guipúzcoa,10.0,0
2020,Soria,,0
2022,Teruel,8.0,0
2021,Granada,10.0,0
2023,Girona,10.0,0
2024,Teruel,10.0,0
2025,Almería,4.0,0
2020,Lleida,,0
2023,Badajoz,5.0,0
2022,Cádiz,5.0,0
2026,Segovia,10.0,0
2025,Ciudad Real,8.0,0
2022,Zaragoza,5.0,0
2022,Castellón,2.0,0
2024,Lugo,,0
2021,Girona,7.0,0
2023,Toledo,9.0,0
2023,Valladolid,2.0,0
2022,Pontevedra,1.0,0
2021,Badajoz,10.0,0
2022,Girona,9.0,0
2024,Palencia,5.0,0
2023,Valladolid,7.0,0
2024,Cantabria,7.0,0
2023,Jaén,,0
2024,Ávila,7.0,0
2024,Zamora,,0
2025,Álava,,0
2022,Burgos,,0
2025,Las Palmas,,0
2025,Lleida,10.0,0
2021,Zamora,2.0,0
2022,Granada,7.0,0
2024,Teruel,6.0,0
2025,Alicante,,0
2025,Pontevedra,,0
2023,Barcelona,4.0,0
2026,Cáceres,,0
2025,Barcelona,8.0,0
2021,La Coruña,9.0,0
2023,Álava,,0
2019,Badajoz,,0
2020,Valladolid,,0
2020,Madrid,5.0,0
2022,Valladolid,1.0,0
2022,La Rioja,5.0,0
2025,Castellón,2.0,0
2023,Islas Baleares,1.0,0
2021,Sevilla,9.0,0
2023,Cuenca,5.0,0
2023,Zamora,,0
